raceId,year,circuitId,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,driverId,constructorId,grid,results_positionOrder,circuit_country,constructor_wins,constructor_nationality,driver_nationality,driver_wins,driver_age,Unnamed: 0,qualifying_position,q1_time_ms,q2_time_ms,q3_time_ms,results_points
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,4,4,9,-0.32510469363312444,2.6179637574946355,33,-0.32510469363312444,0.8,7566,4.0,9583.0,10014.0,9775.0,12.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,9,3,5,-0.32510469363312444,2.6179637574946355,33,-0.32510469363312444,0.8,7529,4.0,9296.0,9258.0,9020.0,15.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,1,1,28,1.178955257938686,2.6179637574946355,33,1.178955257938686,0.8,7595,1.0,8333.0,7866.0,7773.0,25.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,3,3,19,1.178955257938686,2.6179637574946355,33,1.178955257938686,0.8,7611,3.0,7660.0,7684.0,7332.0,15.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,1,2,33,1.9309852337245912,2.6179637574946355,33,1.9309852337245912,0.8,7689,1.0,9418.0,8856.0,9392.0,18.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,1,1,12,3.4350451852964015,2.6179637574946355,33,3.4350451852964015,0.8,7733,1.0,8119.0,9342.0,10158.0,25.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,1,2,6,3.4350451852964015,2.6179637574946355,33,3.4350451852964015,0.8,7766,1.0,11177.0,10653.0,11979.0,18.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,3,1,14,4.187075161082307,2.6179637574946355,33,4.187075161082307,0.8,7785,3.0,8810.0,8698.0,8194.0,25.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,1,1,26,4.939105136868212,2.6179637574946355,33,4.939105136868212,0.8,7791,1.0,10303.0,10044.0,9615.0,25.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,1,1,15,6.443165088440022,2.6179637574946355,33,6.443165088440022,0.8,7829,1.0,9502.0,8817.0,9460.0,25.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,1,1,7,7.195195064225928,2.6179637574946355,33,7.195195064225928,0.8,7892,1.0,7264.0,7495.0,6981.0,25.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,1,1,32,7.9472250400118325,2.6179637574946355,33,7.9472250400118325,0.8,7909,1.0,10428.0,10193.0,10194.0,25.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,4,5,8,1.178955257938686,2.6179637574946355,33,1.178955257938686,0.8,7647,4.0,7935.0,7840.0,7996.0,10.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,3.0602105162399194,2.904284015210982,14,1,11,2.683015209510496,2.6179637574946355,33,2.683015209510496,0.8,7715,14.0,7312.0,27578.0,27352.0,25.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,2,16,3,1.9309852337245912,2.6179637574946355,33,1.9309852337245912,0.8,7677,2.0,6480.0,6877.0,6449.0,0.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,3,4,18,6.443165088440022,2.6179637574946355,33,6.443165088440022,0.8,7887,3.0,8173.0,8144.0,8294.0,12.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,3.0602105162399194,2.904284015210982,1,1,10,1.9309852337245912,2.6179637574946355,33,1.9309852337245912,0.8,7655,1.0,9371.0,9645.0,9029.0,25.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,3.0602105162399194,2.904284015210982,1,3,34,6.443165088440022,2.6179637574946355,33,6.443165088440022,0.8,7857,1.0,9530.0,9780.0,9437.0,15.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,2,1,24,5.691135112654117,2.6179637574946355,33,5.691135112654117,0.8,7809,2.0,9610.0,9795.0,9632.0,25.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,3.0602105162399194,2.904284015210982,2,1,4,0.4269252821527808,2.6179637574946355,33,0.4269252821527808,0.8,7572,2.0,10893.0,10876.0,10777.0,25.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,2,3,2,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7523,2.0,8396.0,8707.0,8928.0,15.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,2,3,9,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7559,2.0,9674.0,9486.0,9282.0,15.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,2,18,5,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7546,2.0,9751.0,9315.0,8901.0,0.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,4,17,28,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7593,4.0,8183.0,7771.0,8212.0,0.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,4,4,19,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7618,4.0,7839.0,7491.0,7366.0,12.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,3,3,33,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7702,3.0,9249.0,9083.0,9490.0,15.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,3,3,12,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7744,3.0,8226.0,9962.0,9786.0,15.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,6,17,6,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7757,6.0,10785.0,10633.0,12871.0,0.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,1,2,14,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7769,1.0,8722.0,8746.0,8019.0,18.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,5,5,26,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7793,5.0,10334.0,9894.0,10394.0,10.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,4,5,15,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7847,4.0,9531.0,9395.0,9421.0,10.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,4,3,7,0.4269252821527808,0.2448536530990728,40,0.4269252821527808,1.0,7903,4.0,7252.0,6828.0,7156.0,15.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,4,19,32,0.4269252821527808,0.2448536530990728,40,0.4269252821527808,1.0,7914,4.0,9710.0,10335.0,9865.0,0.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,5,6,8,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7629,5.0,7825.0,7720.0,7195.0,8.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,1.1001967027776145,1.2789640980588122,3,3,11,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7710,3.0,7705.0,7536.0,7647.0,15.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,3,2,3,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7671,4.0,6634.0,7275.0,6960.0,18.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,6,3,18,0.4269252821527808,0.2448536530990728,40,0.4269252821527808,1.0,7870,6.0,8046.0,8496.0,7830.0,15.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,1.1001967027776145,1.2789640980588122,6,3,10,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7667,6.0,9667.0,9772.0,9157.0,15.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,1.1001967027776145,1.2789640980588122,2,1,34,0.4269252821527808,0.2448536530990728,40,0.4269252821527808,1.0,7854,3.0,10103.0,10084.0,9507.0,25.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,4,4,24,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7819,4.0,9641.0,9365.0,9437.0,12.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,1.1001967027776145,1.2789640980588122,6,2,4,-0.32510469363312444,0.2448536530990728,40,-0.32510469363312444,1.0,7577,6.0,10738.0,10710.0,10690.0,18.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,3,1,2,0.4269252821527808,0.2448536530990728,11,0.4269252821527808,0.6499999999999999,7516,3.0,8648.0,9044.0,8938.0,25.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,1,8,9,1.178955257938686,0.2448536530990728,11,1.178955257938686,0.6499999999999999,7562,1.0,9371.0,9585.0,9195.0,4.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,1,1,5,1.178955257938686,0.2448536530990728,11,1.178955257938686,0.6499999999999999,7533,1.0,8960.0,9141.0,9658.0,25.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,3,4,28,1.178955257938686,0.2448536530990728,11,1.178955257938686,0.6499999999999999,7606,3.0,7731.0,8402.0,7905.0,12.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,2,2,19,1.178955257938686,0.2448536530990728,11,1.178955257938686,0.6499999999999999,7612,2.0,7615.0,7618.0,7139.0,18.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,2,1,33,2.683015209510496,0.2448536530990728,11,2.683015209510496,0.7,7688,2.0,9185.0,8972.0,9436.0,25.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,4,2,12,2.683015209510496,0.2448536530990728,11,2.683015209510496,0.7,7732,4.0,8266.0,9436.0,9810.0,18.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,2,1,6,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7761,2.0,10335.0,10601.0,12705.0,25.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,2,4,14,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7786,2.0,8542.0,8529.0,8180.0,12.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,3,3,26,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7803,3.0,10018.0,10576.0,10228.0,15.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,8,6,15,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7832,9.0,8949.0,9079.0,9392.0,8.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,2,6,7,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7898,2.0,7252.0,7476.0,7074.0,8.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,3,2,32,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7915,3.0,10375.0,9945.0,9625.0,18.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,1,1,8,1.9309852337245912,0.2448536530990728,11,1.9309852337245912,0.6499999999999999,7645,1.0,7810.0,7624.0,7764.0,25.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,2.8964808321354103,1.2789640980588122,1,18,11,2.683015209510496,0.2448536530990728,11,2.683015209510496,0.7,7711,1.0,7738.0,7705.0,7312.0,0.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,6,3,3,1.9309852337245912,0.2448536530990728,11,1.9309852337245912,0.6499999999999999,7685,3.0,6747.0,6844.0,6764.0,15.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,4,2,18,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7875,4.0,7689.0,8215.0,8370.0,18.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,2.8964808321354103,1.2789640980588122,3,5,10,1.9309852337245912,0.2448536530990728,11,1.9309852337245912,0.6499999999999999,7651,3.0,9920.0,9751.0,9400.0,10.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,2.8964808321354103,1.2789640980588122,5,4,34,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7853,2.0,9969.0,9379.0,9498.0,12.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,3,3,24,3.4350451852964015,0.2448536530990728,11,3.4350451852964015,0.7,7825,3.0,9776.0,9345.0,10043.0,15.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,2.8964808321354103,1.2789640980588122,1,4,4,1.178955257938686,0.2448536530990728,11,1.178955257938686,0.6499999999999999,7587,1.0,10962.0,10315.0,10598.0,12.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,12,11,2,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7526,13.0,8744.0,8405.0,27352.0,0.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,8,12,9,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7549,8.0,9764.0,10131.0,9958.0,0.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,12,16,5,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7545,12.0,9218.0,9156.0,27352.0,0.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,15,9,28,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7592,15.0,8540.0,7998.0,27352.0,2.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,9,12,19,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7616,9.0,8048.0,7394.0,7354.0,0.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,12,10,33,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7703,12.0,9010.0,9628.0,27352.0,1.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,19,14,12,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7736,19.0,8100.0,27578.0,27352.0,0.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,4,5,6,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7765,4.0,10404.0,10314.0,12994.0,10.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,14,7,14,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7774,16.0,8988.0,27578.0,27352.0,6.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,7,16,26,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7799,7.0,10614.0,10142.0,10685.0,0.0
1005,2018,0.0167281389785979,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,9,7,15,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7830,10.0,9247.0,9467.0,9929.0,6.0
1008,2018,-0.31208767471901755,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,12,10,7,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7907,12.0,7117.0,7541.0,27352.0,1.0
1009,2018,1.517865065648031,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,14,8,32,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7911,14.0,9955.0,10241.0,27352.0,4.0
995,2018,0.0579101455010459,0.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,10,14,8,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7640,10.0,7902.0,7595.0,7871.0,0.0
999,2018,-0.5579006706483937,0.0,0.0,0.0,1.0,1.0,0.028150001204582383,-0.1562205151132002,10,7,11,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7708,10.0,7727.0,7372.0,7974.0,6.0
997,2018,1.0380731081789227,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,16,7,3,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7687,17.0,6779.0,27578.0,27352.0,6.0
1007,2018,2.613914058303458,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,13,18,18,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7877,13.0,7842.0,7867.0,27352.0,0.0
996,2018,1.229290699324443,1.0,0.0,1.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,13,18,10,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7664,13.0,9892.0,9654.0,27352.0,0.0
1006,2018,2.286832822014212,1.0,0.0,0.0,0.0,0.0,0.028150001204582383,-0.1562205151132002,10,8,34,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7852,10.0,9693.0,9925.0,9994.0,4.0
1004,2018,2.460212484767925,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,8,10,24,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7815,8.0,9484.0,10223.0,9863.0,1.0
992,2018,2.3197490341955587,0.0,0.0,0.0,0.0,1.0,0.028150001204582383,-0.1562205151132002,8,3,4,-0.32510469363312444,-0.19540151335362035,18,-0.32510469363312444,0.55,7568,8.0,11292.0,10666.0,10747.0,15.0
989,2018,-0.1895057179584339,1.0,0.0,0.0,0.0,0.0,0.993639522162868,1.5777110466829019,8,4,2,-0.32510469363312444,2.06936928519207,2,-0.32510469363312444,0.55,7509,5.0,8794.0,9097.0,8352.0,12.0
991,2018,0.5979591340445405,1.0,0.0,0.0,0.0,0.0,0.993639522162868,1.5777110466829019,6,1,9,0.4269252821527808,2.06936928519207,2,0.4269252821527808,0.55,7560,6.0,10177.0,9888.0,10048.0,25.0
990,2018,0.5175657547047658,1.0,0.0,0.0,0.0,0.0,0.993639522162868,1.5777110466829019,4,20,5,-0.32510469363312444,2.06936928519207,2,-0.32510469363312444,0.55,7542,5.0,9452.0,9762.0,9198.0,0.0
993,2018,-0.15030112744030025,0.0,0.0,0.0,0.0,1.0,0.993639522162868,1.5777110466829019,6,5,28,0.4269252821527808,2.06936928519207,2,0.4269252821527808,0.55,7603,6.0,8323.0,8338.0,8418.0,10.0
994,2018,0.015550846333984144,0.0,0.0,0.0,0.0,1.0,0.993639522162868,1.5777110466829019,1,1,19,1.178955257938686,2.06936928519207,2,1.178955257938686,0.55,7614,1.0,7213.0,7378.0,7810.0,25.0
998,2018,-0.24496233572859885,1.0,0.0,0.0,0.0,0.0,0.993639522162868,1.5777110466829019,6,5,33,1.178955257938686,2.06936928519207,2,1.178955257938686,0.6000000000000001,7705,6.0,9679.0,9069.0,8799.0,10.0
1000,2018,0.0990921520234939,1.0,0.0,0.0,0.0,0.0,0.993639522162868,1.5777110466829019,12,4,12,1.178955257938686,2.06936928519207,2,1.178955257938686,0.6000000000000001,7730,12.0,8340.0,10042.0,27352.0,12.0
1001,2018,0.12457265773136317,0.0,0.0,0.0,0.0,1.0,0.993639522162868,1.5777110466829019,8,16,6,1.178955257938686,2.06936928519207,2,1.178955257938686,0.6000000000000001,7763,8.0,10904.0,10426.0,13139.0,0.0
1002,2018,0.11913893547465763,0.0,0.0,0.0,0.0,1.0,0.993639522162868,1.5777110466829019,19,17,14,1.178955257938686,2.06936928519207,2,1.178955257938686,0.6000000000000001,7770,15.0,8380.0,27578.0,27352.0,0.0
1003,2018,1.3397699770252784,1.0,0.0,0.0,0.0,0.0,0.993639522162868,1.5777110466829019,6,6,26,1.178955257938686,2.06936928519207,2,1.178955257938686,0.6000000000000001,7802,6.0,9953.0,10106.0,10596.0,8.0
